DL/UL	time	frame	subF	slot	1stSym	symbol#	cellId	rnti	ccId	tbSize	mcs	rv	SINR(dB)	corrupt	TBler
DL	0.922321	92	2	1	1	3	1	1	0	2195	14	0	8.36498	0	1.33227e-15
UL	0.922411	92	2	1	4	5	1	1	0	3657	14	0	8.36498 	0	2.22045e-15
DL	0.922607	92	2	2	1	5	1	1	0	3657	14	0	8.36498	0	2.22045e-15
UL	0.922696	92	2	2	6	5	1	1	0	3657	14	0	8.36498 	0	2.22045e-15
DL	0.922821	92	2	3	1	3	1	1	0	2195	14	0	8.36498	0	1.33227e-15
UL	0.922911	92	2	3	4	5	1	1	0	3657	14	0	8.36498 	0	2.22045e-15
DL	0.923107	92	3	0	1	5	1	1	0	3657	14	0	8.36498	0	2.22045e-15
UL	0.923143	92	3	0	6	2	1	1	0	1464	14	0	8.36498 	0	8.88178e-16
DL	0.923321	92	3	1	1	3	1	1	0	2195	14	0	8.36498	0	1.33227e-15
UL	0.923357	92	3	1	4	2	1	1	0	1464	14	0	8.36498 	0	8.88178e-16
DL	0.923607	92	3	2	1	5	1	1	0	3657	14	0	8.36498	0	2.22045e-15
UL	0.923661	92	3	2	6	3	1	1	0	2195	14	0	8.36498 	0	1.33227e-15
DL	0.923821	92	3	3	1	3	1	1	0	2195	14	0	8.36498	0	1.33227e-15
UL	0.923929	92	3	3	4	6	1	1	0	4388	14	0	8.36498 	0	2.66454e-15
DL	0.924107	92	4	0	1	5	1	1	0	3657	14	0	8.36498	0	2.22045e-15
UL	0.924214	92	4	0	6	6	1	1	0	4388	14	0	8.36498 	0	2.66454e-15
DL	0.924321	92	4	1	1	3	1	1	0	2195	14	0	8.36498	0	1.33227e-15
UL	0.924393	92	4	1	4	4	1	1	0	2926	14	0	8.36498 	0	1.77636e-15
DL	0.924607	92	4	2	1	5	1	1	0	3657	14	0	8.36498	0	2.22045e-15
UL	0.924643	92	4	2	6	2	1	1	0	1464	14	0	8.36498 	0	8.88178e-16
DL	0.924821	92	4	3	1	3	1	1	0	2195	14	0	8.36498	0	1.33227e-15
UL	0.924875	92	4	3	4	3	1	1	0	2195	14	0	8.36498 	0	1.33227e-15
DL	0.925107	92	5	0	1	5	1	1	0	3657	14	0	8.36498	0	2.22045e-15
UL	0.925161	92	5	0	6	3	1	1	0	2195	14	0	8.36498 	0	1.33227e-15
DL	0.925321	92	5	1	1	3	1	1	0	2195	14	0	8.36498	0	1.33227e-15
UL	0.925411	92	5	1	4	5	1	1	0	3657	14	0	8.36498 	0	2.22045e-15
DL	0.925607	92	5	2	1	5	1	1	0	3657	14	0	8.36498	0	2.22045e-15
UL	0.925696	92	5	2	6	5	1	1	0	3657	14	0	8.36498 	0	2.22045e-15
DL	0.925821	92	5	3	1	3	1	1	0	2195	14	0	8.36498	0	1.33227e-15
UL	0.925911	92	5	3	4	5	1	1	0	3657	14	0	8.36498 	0	2.22045e-15
DL	0.926107	92	6	0	1	5	1	1	0	3657	14	0	8.36498	0	2.22045e-15
UL	0.926143	92	6	0	6	2	1	1	0	1464	14	0	8.36498 	0	8.88178e-16
DL	0.926321	92	6	1	1	3	1	1	0	2195	14	0	8.36498	0	1.33227e-15
UL	0.926357	92	6	1	4	2	1	1	0	1464	14	0	8.36498 	0	8.88178e-16
DL	0.926607	92	6	2	1	5	1	1	0	3657	14	0	8.36498	0	2.22045e-15
UL	0.926661	92	6	2	6	3	1	1	0	2195	14	0	8.36498 	0	1.33227e-15
DL	0.926821	92	6	3	1	3	1	1	0	2195	14	0	8.36498	0	1.33227e-15
UL	0.926929	92	6	3	4	6	1	1	0	4388	14	0	8.36498 	0	2.66454e-15
DL	0.927107	92	7	0	1	5	1	1	0	3657	14	0	8.36498	0	2.22045e-15
UL	0.927214	92	7	0	6	6	1	1	0	4388	14	0	8.36498 	0	2.66454e-15
DL	0.927321	92	7	1	1	3	1	1	0	2195	14	0	8.36498	0	1.33227e-15
UL	0.927393	92	7	1	4	4	1	1	0	2926	14	0	8.36498 	0	1.77636e-15
DL	0.927607	92	7	2	1	5	1	1	0	3657	14	0	8.36498	0	2.22045e-15
UL	0.927643	92	7	2	6	2	1	1	0	1464	14	0	8.36498 	0	8.88178e-16
DL	0.927821	92	7	3	1	3	1	1	0	2195	14	0	8.36498	0	1.33227e-15
UL	0.927875	92	7	3	4	3	1	1	0	2195	14	0	8.36498 	0	1.33227e-15
DL	0.928107	92	8	0	1	5	1	1	0	3657	14	0	8.36498	0	2.22045e-15
UL	0.928161	92	8	0	6	3	1	1	0	2195	14	0	8.36498 	0	1.33227e-15
DL	0.928321	92	8	1	1	3	1	1	0	2195	14	0	8.36498	0	1.33227e-15
UL	0.928411	92	8	1	4	5	1	1	0	3657	14	0	8.36498 	0	2.22045e-15
DL	0.928607	92	8	2	1	5	1	1	0	3657	14	0	8.36498	0	2.22045e-15
UL	0.928696	92	8	2	6	5	1	1	0	3657	14	0	8.36498 	0	2.22045e-15
DL	0.928821	92	8	3	1	3	1	1	0	2195	14	0	8.36498	0	1.33227e-15
UL	0.928911	92	8	3	4	5	1	1	0	3657	14	0	8.36498 	0	2.22045e-15
DL	0.929107	92	9	0	1	5	1	1	0	3657	14	0	8.36498	0	2.22045e-15
UL	0.929143	92	9	0	6	2	1	1	0	1464	14	0	8.36498 	0	8.88178e-16
DL	0.929321	92	9	1	1	3	1	1	0	2195	14	0	8.36498	0	1.33227e-15
UL	0.929357	92	9	1	4	2	1	1	0	1464	14	0	8.36498 	0	8.88178e-16
DL	0.929607	92	9	2	1	5	1	1	0	3657	14	0	8.36498	0	2.22045e-15
UL	0.929661	92	9	2	6	3	1	1	0	2195	14	0	8.36498 	0	1.33227e-15
DL	0.929821	92	9	3	1	3	1	1	0	2195	14	0	8.36498	0	1.33227e-15
UL	0.929929	92	9	3	4	6	1	1	0	4388	14	0	8.36498 	0	2.66454e-15
DL	0.930107	93	0	0	1	5	1	1	0	3657	14	0	8.36498	0	2.22045e-15
UL	0.930214	93	0	0	6	6	1	1	0	4388	14	0	8.36498 	0	2.66454e-15
DL	0.930321	93	0	1	1	3	1	1	0	2195	14	0	8.36498	0	1.33227e-15
UL	0.930393	93	0	1	4	4	1	1	0	2926	14	0	8.36498 	0	1.77636e-15
DL	0.930607	93	0	2	1	5	1	1	0	3657	14	0	8.36498	0	2.22045e-15
UL	0.930643	93	0	2	6	2	1	1	0	1464	14	0	8.36498 	0	8.88178e-16
DL	0.930821	93	0	3	1	3	1	1	0	2195	14	0	8.36498	0	1.33227e-15
UL	0.930875	93	0	3	4	3	1	1	0	2195	14	0	8.36498 	0	1.33227e-15
DL	0.931107	93	1	0	1	5	1	1	0	3657	14	0	8.36498	0	2.22045e-15
UL	0.931161	93	1	0	6	3	1	1	0	2195	14	0	8.36498 	0	1.33227e-15
DL	0.931321	93	1	1	1	3	1	1	0	2195	14	0	8.36498	0	1.33227e-15
UL	0.931411	93	1	1	4	5	1	1	0	3657	14	0	8.36498 	0	2.22045e-15
DL	0.931607	93	1	2	1	5	1	1	0	3657	14	0	8.36498	0	2.22045e-15
UL	0.931696	93	1	2	6	5	1	1	0	3657	14	0	8.36498 	0	2.22045e-15
DL	0.931821	93	1	3	1	3	1	1	0	2195	14	0	8.36498	0	1.33227e-15
UL	0.931911	93	1	3	4	5	1	1	0	3657	14	0	8.36498 	0	2.22045e-15
DL	0.932107	93	2	0	1	5	1	1	0	3657	14	0	8.36498	0	2.22045e-15
UL	0.932143	93	2	0	6	2	1	1	0	1464	14	0	8.36498 	0	8.88178e-16
DL	0.932321	93	2	1	1	3	1	1	0	2195	14	0	8.36498	0	1.33227e-15
UL	0.932357	93	2	1	4	2	1	1	0	1464	14	0	8.36498 	0	8.88178e-16
DL	0.932607	93	2	2	1	5	1	1	0	3657	14	0	8.36498	0	2.22045e-15
UL	0.932661	93	2	2	6	3	1	1	0	2195	14	0	8.36498 	0	1.33227e-15
DL	0.932821	93	2	3	1	3	1	1	0	2195	14	0	8.36498	0	1.33227e-15
UL	0.932929	93	2	3	4	6	1	1	0	4388	14	0	8.36498 	0	2.66454e-15
DL	0.933107	93	3	0	1	5	1	1	0	3657	14	0	8.36498	0	2.22045e-15
UL	0.933214	93	3	0	6	6	1	1	0	4388	14	0	8.36498 	0	2.66454e-15
DL	0.933321	93	3	1	1	3	1	1	0	2195	14	0	8.36498	0	1.33227e-15
UL	0.933393	93	3	1	4	4	1	1	0	2926	14	0	8.36498 	0	1.77636e-15
DL	0.933607	93	3	2	1	5	1	1	0	3657	14	0	8.36498	0	2.22045e-15
UL	0.933643	93	3	2	6	2	1	1	0	1464	14	0	8.36498 	0	8.88178e-16
DL	0.933821	93	3	3	1	3	1	1	0	2195	14	0	8.36498	0	1.33227e-15
UL	0.933875	93	3	3	4	3	1	1	0	2195	14	0	8.36498 	0	1.33227e-15
DL	0.934107	93	4	0	1	5	1	1	0	3657	14	0	8.36498	0	2.22045e-15
UL	0.934161	93	4	0	6	3	1	1	0	2195	14	0	8.36498 	0	1.33227e-15
DL	0.934321	93	4	1	1	3	1	1	0	2195	14	0	8.36498	0	1.33227e-15
UL	0.934411	93	4	1	4	5	1	1	0	3657	14	0	8.36498 	0	2.22045e-15
DL	0.934607	93	4	2	1	5	1	1	0	3657	14	0	8.36498	0	2.22045e-15
UL	0.934696	93	4	2	6	5	1	1	0	3657	14	0	8.36498 	0	2.22045e-15
DL	0.934821	93	4	3	1	3	1	1	0	2195	14	0	8.36498	0	1.33227e-15
UL	0.934911	93	4	3	4	5	1	1	0	3657	14	0	8.36498 	0	2.22045e-15
DL	0.935107	93	5	0	1	5	1	1	0	3657	14	0	8.36498	0	2.22045e-15
UL	0.935143	93	5	0	6	2	1	1	0	1464	14	0	8.36498 	0	8.88178e-16
DL	0.935321	93	5	1	1	3	1	1	0	2195	14	0	8.36498	0	1.33227e-15
UL	0.935357	93	5	1	4	2	1	1	0	1464	14	0	8.36498 	0	8.88178e-16
DL	0.935607	93	5	2	1	5	1	1	0	3657	14	0	8.36498	0	2.22045e-15
UL	0.935661	93	5	2	6	3	1	1	0	2195	14	0	8.36498 	0	1.33227e-15
DL	0.935821	93	5	3	1	3	1	1	0	2195	14	0	8.36498	0	1.33227e-15
UL	0.935929	93	5	3	4	6	1	1	0	4388	14	0	8.36498 	0	2.66454e-15
DL	0.936107	93	6	0	1	5	1	1	0	3657	14	0	8.36498	0	2.22045e-15
UL	0.936214	93	6	0	6	6	1	1	0	4388	14	0	8.36498 	0	2.66454e-15
DL	0.936321	93	6	1	1	3	1	1	0	2195	14	0	8.36498	0	1.33227e-15
UL	0.936393	93	6	1	4	4	1	1	0	2926	14	0	8.36498 	0	1.77636e-15
DL	0.936607	93	6	2	1	5	1	1	0	3657	14	0	8.36498	0	2.22045e-15
UL	0.936643	93	6	2	6	2	1	1	0	1464	14	0	8.36498 	0	8.88178e-16
DL	0.936821	93	6	3	1	3	1	1	0	2195	14	0	8.36498	0	1.33227e-15
UL	0.936875	93	6	3	4	3	1	1	0	2195	14	0	8.36498 	0	1.33227e-15
DL	0.937107	93	7	0	1	5	1	1	0	3657	14	0	8.36498	0	2.22045e-15
UL	0.937161	93	7	0	6	3	1	1	0	2195	14	0	8.36498 	0	1.33227e-15
DL	0.937321	93	7	1	1	3	1	1	0	2195	14	0	8.36498	0	1.33227e-15
UL	0.937411	93	7	1	4	5	1	1	0	3657	14	0	8.36498 	0	2.22045e-15
DL	0.937607	93	7	2	1	5	1	1	0	3657	14	0	8.36498	0	2.22045e-15
UL	0.937696	93	7	2	6	5	1	1	0	3657	14	0	8.36498 	0	2.22045e-15
DL	0.937821	93	7	3	1	3	1	1	0	2195	14	0	8.36498	0	1.33227e-15
UL	0.937911	93	7	3	4	5	1	1	0	3657	14	0	8.36498 	0	2.22045e-15
DL	0.938107	93	8	0	1	5	1	1	0	3657	14	0	8.36498	0	2.22045e-15
UL	0.938143	93	8	0	6	2	1	1	0	1464	14	0	8.36498 	0	8.88178e-16
DL	0.938321	93	8	1	1	3	1	1	0	2195	14	0	8.36498	0	1.33227e-15
UL	0.938357	93	8	1	4	2	1	1	0	1464	14	0	8.36498 	0	8.88178e-16
DL	0.938607	93	8	2	1	5	1	1	0	3657	14	0	8.36498	0	2.22045e-15
UL	0.938661	93	8	2	6	3	1	1	0	2195	14	0	8.36498 	0	1.33227e-15
DL	0.938821	93	8	3	1	3	1	1	0	2195	14	0	8.36498	0	1.33227e-15
UL	0.938929	93	8	3	4	6	1	1	0	4388	14	0	8.36498 	0	2.66454e-15
DL	0.939107	93	9	0	1	5	1	1	0	3657	14	0	8.36498	0	2.22045e-15
UL	0.939214	93	9	0	6	6	1	1	0	4388	14	0	8.36498 	0	2.66454e-15
DL	0.939321	93	9	1	1	3	1	1	0	2195	14	0	8.36498	0	1.33227e-15
UL	0.939393	93	9	1	4	4	1	1	0	2926	14	0	8.36498 	0	1.77636e-15
DL	0.939607	93	9	2	1	5	1	1	0	3657	14	0	8.36498	0	2.22045e-15
UL	0.939643	93	9	2	6	2	1	1	0	1464	14	0	8.36498 	0	8.88178e-16
DL	0.939821	93	9	3	1	3	1	1	0	2195	14	0	8.36498	0	1.33227e-15
UL	0.939875	93	9	3	4	3	1	1	0	2195	14	0	8.36498 	0	1.33227e-15
DL	0.940107	94	0	0	1	5	1	1	0	3657	14	0	8.36498	0	2.22045e-15
UL	0.940161	94	0	0	6	3	1	1	0	2195	14	0	8.36498 	0	1.33227e-15
DL	0.940321	94	0	1	1	3	1	1	0	2195	14	0	8.36498	0	1.33227e-15
UL	0.940411	94	0	1	4	5	1	1	0	3657	14	0	8.36498 	0	2.22045e-15
DL	0.940607	94	0	2	1	5	1	1	0	3657	14	0	8.36498	0	2.22045e-15
UL	0.940696	94	0	2	6	5	1	1	0	3657	14	0	8.36498 	0	2.22045e-15
DL	0.940821	94	0	3	1	3	1	1	0	2195	14	0	8.36498	0	1.33227e-15
UL	0.940911	94	0	3	4	5	1	1	0	3657	14	0	8.36498 	0	2.22045e-15
DL	0.941107	94	1	0	1	5	1	1	0	3657	14	0	8.36498	0	2.22045e-15
UL	0.941143	94	1	0	6	2	1	1	0	1464	14	0	8.36498 	0	8.88178e-16
DL	0.941321	94	1	1	1	3	1	1	0	2195	14	0	8.36498	0	1.33227e-15
UL	0.941357	94	1	1	4	2	1	1	0	1464	14	0	8.36498 	0	8.88178e-16
DL	0.941607	94	1	2	1	5	1	1	0	3657	14	0	8.36498	0	2.22045e-15
UL	0.941661	94	1	2	6	3	1	1	0	2195	14	0	8.36498 	0	1.33227e-15
DL	0.941821	94	1	3	1	3	1	1	0	2195	14	0	8.36498	0	1.33227e-15
UL	0.941929	94	1	3	4	6	1	1	0	4388	14	0	8.36498 	0	2.66454e-15
DL	0.942107	94	2	0	1	5	1	1	0	3657	14	0	8.36498	0	2.22045e-15
UL	0.942214	94	2	0	6	6	1	1	0	4388	14	0	8.36498 	0	2.66454e-15
DL	0.942321	94	2	1	1	3	1	1	0	2195	14	0	8.36498	0	1.33227e-15
UL	0.942393	94	2	1	4	4	1	1	0	2926	14	0	8.36498 	0	1.77636e-15
DL	0.942607	94	2	2	1	5	1	1	0	3657	14	0	8.36498	0	2.22045e-15
UL	0.942643	94	2	2	6	2	1	1	0	1464	14	0	8.36498 	0	8.88178e-16
DL	0.942821	94	2	3	1	3	1	1	0	2195	14	0	8.36498	0	1.33227e-15
UL	0.942875	94	2	3	4	3	1	1	0	2195	14	0	8.36498 	0	1.33227e-15
DL	0.943107	94	3	0	1	5	1	1	0	3657	14	0	8.36498	0	2.22045e-15
UL	0.943161	94	3	0	6	3	1	1	0	2195	14	0	8.36498 	0	1.33227e-15
DL	0.943321	94	3	1	1	3	1	1	0	2195	14	0	8.36498	0	1.33227e-15
UL	0.943411	94	3	1	4	5	1	1	0	3657	14	0	8.36498 	0	2.22045e-15
DL	0.943607	94	3	2	1	5	1	1	0	3657	14	0	8.36498	0	2.22045e-15
UL	0.943696	94	3	2	6	5	1	1	0	3657	14	0	8.36498 	0	2.22045e-15
DL	0.943821	94	3	3	1	3	1	1	0	2195	14	0	8.36498	0	1.33227e-15
UL	0.943911	94	3	3	4	5	1	1	0	3657	14	0	8.36498 	0	2.22045e-15
DL	0.944107	94	4	0	1	5	1	1	0	3657	14	0	8.36498	0	2.22045e-15
UL	0.944143	94	4	0	6	2	1	1	0	1464	14	0	8.36498 	0	8.88178e-16
DL	0.944321	94	4	1	1	3	1	1	0	2195	14	0	8.36498	0	1.33227e-15
UL	0.944357	94	4	1	4	2	1	1	0	1464	14	0	8.36498 	0	8.88178e-16
DL	0.944607	94	4	2	1	5	1	1	0	3657	14	0	8.36498	0	2.22045e-15
UL	0.944661	94	4	2	6	3	1	1	0	2195	14	0	8.36498 	0	1.33227e-15
DL	0.944821	94	4	3	1	3	1	1	0	2195	14	0	8.36498	0	1.33227e-15
UL	0.944929	94	4	3	4	6	1	1	0	4388	14	0	8.36498 	0	2.66454e-15
DL	0.945107	94	5	0	1	5	1	1	0	3657	14	0	8.36498	0	2.22045e-15
UL	0.945214	94	5	0	6	6	1	1	0	4388	14	0	8.36498 	0	2.66454e-15
DL	0.945321	94	5	1	1	3	1	1	0	2195	14	0	8.36498	0	1.33227e-15
UL	0.945393	94	5	1	4	4	1	1	0	2926	14	0	8.36498 	0	1.77636e-15
DL	0.945607	94	5	2	1	5	1	1	0	3657	14	0	8.36498	0	2.22045e-15
UL	0.945643	94	5	2	6	2	1	1	0	1464	14	0	8.36498 	0	8.88178e-16
DL	0.945821	94	5	3	1	3	1	1	0	2195	14	0	8.36498	0	1.33227e-15
UL	0.945875	94	5	3	4	3	1	1	0	2195	14	0	8.36498 	0	1.33227e-15
DL	0.946107	94	6	0	1	5	1	1	0	3657	14	0	8.36498	0	2.22045e-15
UL	0.946161	94	6	0	6	3	1	1	0	2195	14	0	8.36498 	0	1.33227e-15
DL	0.946321	94	6	1	1	3	1	1	0	2195	14	0	8.36498	0	1.33227e-15
UL	0.946411	94	6	1	4	5	1	1	0	3657	14	0	8.36498 	0	2.22045e-15
DL	0.946607	94	6	2	1	5	1	1	0	3657	14	0	8.36498	0	2.22045e-15
UL	0.946696	94	6	2	6	5	1	1	0	3657	14	0	8.36498 	0	2.22045e-15
DL	0.946821	94	6	3	1	3	1	1	0	2195	14	0	8.36498	0	1.33227e-15
UL	0.946911	94	6	3	4	5	1	1	0	3657	14	0	8.36498 	0	2.22045e-15
DL	0.947107	94	7	0	1	5	1	1	0	3657	14	0	8.36498	0	2.22045e-15
UL	0.947143	94	7	0	6	2	1	1	0	1464	14	0	8.36498 	0	8.88178e-16
DL	0.947321	94	7	1	1	3	1	1	0	2195	14	0	8.36498	0	1.33227e-15
UL	0.947357	94	7	1	4	2	1	1	0	1464	14	0	8.36498 	0	8.88178e-16
DL	0.947607	94	7	2	1	5	1	1	0	3657	14	0	8.36498	0	2.22045e-15
UL	0.947661	94	7	2	6	3	1	1	0	2195	14	0	8.36498 	0	1.33227e-15
DL	0.947821	94	7	3	1	3	1	1	0	2195	14	0	8.36498	0	1.33227e-15
UL	0.947929	94	7	3	4	6	1	1	0	4388	14	0	8.36498 	0	2.66454e-15
DL	0.948107	94	8	0	1	5	1	1	0	3657	14	0	8.36498	0	2.22045e-15
UL	0.948214	94	8	0	6	6	1	1	0	4388	14	0	8.36498 	0	2.66454e-15
DL	0.948321	94	8	1	1	3	1	1	0	2195	14	0	8.36498	0	1.33227e-15
UL	0.948393	94	8	1	4	4	1	1	0	2926	14	0	8.36498 	0	1.77636e-15
DL	0.948607	94	8	2	1	5	1	1	0	3657	14	0	8.36498	0	2.22045e-15
UL	0.948643	94	8	2	6	2	1	1	0	1464	14	0	8.36498 	0	8.88178e-16
DL	0.948821	94	8	3	1	3	1	1	0	2195	14	0	8.36498	0	1.33227e-15
UL	0.948875	94	8	3	4	3	1	1	0	2195	14	0	8.36498 	0	1.33227e-15
DL	0.949107	94	9	0	1	5	1	1	0	3657	14	0	8.36498	0	2.22045e-15
UL	0.949161	94	9	0	6	3	1	1	0	2195	14	0	8.36498 	0	1.33227e-15
DL	0.949321	94	9	1	1	3	1	1	0	2195	14	0	8.36498	0	1.33227e-15
UL	0.949411	94	9	1	4	5	1	1	0	3657	14	0	8.36498 	0	2.22045e-15
DL	0.949607	94	9	2	1	5	1	1	0	3657	14	0	8.36498	0	2.22045e-15
UL	0.949696	94	9	2	6	5	1	1	0	3657	14	0	8.36498 	0	2.22045e-15
DL	0.949821	94	9	3	1	3	1	1	0	2195	14	0	8.36498	0	1.33227e-15
UL	0.949911	94	9	3	4	5	1	1	0	3657	14	0	8.36498 	0	2.22045e-15
DL	0.950107	95	0	0	1	5	1	1	0	3657	14	0	8.36498	0	2.22045e-15
UL	0.950143	95	0	0	6	2	1	1	0	1464	14	0	8.36498 	0	8.88178e-16
DL	0.950321	95	0	1	1	3	1	1	0	2195	14	0	8.36498	0	1.33227e-15
UL	0.950357	95	0	1	4	2	1	1	0	1464	14	0	8.36498 	0	8.88178e-16
DL	0.950607	95	0	2	1	5	1	1	0	3657	14	0	8.36498	0	2.22045e-15
UL	0.950661	95	0	2	6	3	1	1	0	2195	14	0	8.36498 	0	1.33227e-15
DL	0.950821	95	0	3	1	3	1	1	0	2195	14	0	8.36498	0	1.33227e-15
UL	0.950929	95	0	3	4	6	1	1	0	4388	14	0	8.36498 	0	2.66454e-15
DL	0.951107	95	1	0	1	5	1	1	0	3657	14	0	8.36498	0	2.22045e-15
UL	0.951214	95	1	0	6	6	1	1	0	4388	14	0	8.36498 	0	2.66454e-15
DL	0.951321	95	1	1	1	3	1	1	0	2195	14	0	8.36498	0	1.33227e-15
UL	0.951393	95	1	1	4	4	1	1	0	2926	14	0	8.36498 	0	1.77636e-15
DL	0.951607	95	1	2	1	5	1	1	0	3657	14	0	8.36498	0	2.22045e-15
UL	0.951643	95	1	2	6	2	1	1	0	1464	14	0	8.36498 	0	8.88178e-16
DL	0.951821	95	1	3	1	3	1	1	0	2195	14	0	8.36498	0	1.33227e-15
UL	0.951875	95	1	3	4	3	1	1	0	2195	14	0	8.36498 	0	1.33227e-15
DL	0.952107	95	2	0	1	5	1	1	0	3657	14	0	8.36498	0	2.22045e-15
UL	0.952161	95	2	0	6	3	1	1	0	2195	14	0	8.36498 	0	1.33227e-15
DL	0.952321	95	2	1	1	3	1	1	0	2195	14	0	8.36498	0	1.33227e-15
UL	0.952411	95	2	1	4	5	1	1	0	3657	14	0	8.36498 	0	2.22045e-15
DL	0.952607	95	2	2	1	5	1	1	0	3657	14	0	8.36498	0	2.22045e-15
UL	0.952696	95	2	2	6	5	1	1	0	3657	14	0	8.36498 	0	2.22045e-15
DL	0.952821	95	2	3	1	3	1	1	0	2195	14	0	8.36498	0	1.33227e-15
UL	0.952911	95	2	3	4	5	1	1	0	3657	14	0	8.36498 	0	2.22045e-15
DL	0.953107	95	3	0	1	5	1	1	0	3657	14	0	8.36498	0	2.22045e-15
UL	0.953143	95	3	0	6	2	1	1	0	1464	14	0	8.36498 	0	8.88178e-16
DL	0.953321	95	3	1	1	3	1	1	0	2195	14	0	8.36498	0	1.33227e-15
UL	0.953357	95	3	1	4	2	1	1	0	1464	14	0	8.36498 	0	8.88178e-16
DL	0.953607	95	3	2	1	5	1	1	0	3657	14	0	8.36498	0	2.22045e-15
UL	0.953661	95	3	2	6	3	1	1	0	2195	14	0	8.36498 	0	1.33227e-15
DL	0.953821	95	3	3	1	3	1	1	0	2195	14	0	8.36498	0	1.33227e-15
UL	0.953929	95	3	3	4	6	1	1	0	4388	14	0	8.36498 	0	2.66454e-15
DL	0.954107	95	4	0	1	5	1	1	0	3657	14	0	8.36498	0	2.22045e-15
UL	0.954214	95	4	0	6	6	1	1	0	4388	14	0	8.36498 	0	2.66454e-15
DL	0.954321	95	4	1	1	3	1	1	0	2195	14	0	8.36498	0	1.33227e-15
UL	0.954393	95	4	1	4	4	1	1	0	2926	14	0	8.36498 	0	1.77636e-15
DL	0.954607	95	4	2	1	5	1	1	0	3657	14	0	8.36498	0	2.22045e-15
UL	0.954643	95	4	2	6	2	1	1	0	1464	14	0	8.36498 	0	8.88178e-16
DL	0.954821	95	4	3	1	3	1	1	0	2195	14	0	8.36498	0	1.33227e-15
UL	0.954875	95	4	3	4	3	1	1	0	2195	14	0	8.36498 	0	1.33227e-15
DL	0.955107	95	5	0	1	5	1	1	0	3657	14	0	8.36498	0	2.22045e-15
UL	0.955161	95	5	0	6	3	1	1	0	2195	14	0	8.36498 	0	1.33227e-15
DL	0.955321	95	5	1	1	3	1	1	0	2195	14	0	8.36498	0	1.33227e-15
UL	0.955411	95	5	1	4	5	1	1	0	3657	14	0	8.36498 	0	2.22045e-15
DL	0.955607	95	5	2	1	5	1	1	0	3657	14	0	8.36498	0	2.22045e-15
UL	0.955696	95	5	2	6	5	1	1	0	3657	14	0	8.36498 	0	2.22045e-15
DL	0.955821	95	5	3	1	3	1	1	0	2195	14	0	8.36498	0	1.33227e-15
UL	0.955911	95	5	3	4	5	1	1	0	3657	14	0	8.36498 	0	2.22045e-15
DL	0.956107	95	6	0	1	5	1	1	0	3657	14	0	8.36498	0	2.22045e-15
UL	0.956143	95	6	0	6	2	1	1	0	1464	14	0	8.36498 	0	8.88178e-16
DL	0.956321	95	6	1	1	3	1	1	0	2195	14	0	8.36498	0	1.33227e-15
UL	0.956357	95	6	1	4	2	1	1	0	1464	14	0	8.36498 	0	8.88178e-16
DL	0.956607	95	6	2	1	5	1	1	0	3657	14	0	8.36498	0	2.22045e-15
UL	0.956661	95	6	2	6	3	1	1	0	2195	14	0	8.36498 	0	1.33227e-15
DL	0.956821	95	6	3	1	3	1	1	0	2195	14	0	8.36498	0	1.33227e-15
UL	0.956929	95	6	3	4	6	1	1	0	4388	14	0	8.36498 	0	2.66454e-15
DL	0.957107	95	7	0	1	5	1	1	0	3657	14	0	8.36498	0	2.22045e-15
UL	0.957214	95	7	0	6	6	1	1	0	4388	14	0	8.36498 	0	2.66454e-15
DL	0.957321	95	7	1	1	3	1	1	0	2195	14	0	8.36498	0	1.33227e-15
UL	0.957393	95	7	1	4	4	1	1	0	2926	14	0	8.36498 	0	1.77636e-15
DL	0.957607	95	7	2	1	5	1	1	0	3657	14	0	8.36498	0	2.22045e-15
UL	0.957643	95	7	2	6	2	1	1	0	1464	14	0	8.36498 	0	8.88178e-16
DL	0.957821	95	7	3	1	3	1	1	0	2195	14	0	8.36498	0	1.33227e-15
UL	0.957875	95	7	3	4	3	1	1	0	2195	14	0	8.36498 	0	1.33227e-15
DL	0.958107	95	8	0	1	5	1	1	0	3657	14	0	8.36498	0	2.22045e-15
UL	0.958161	95	8	0	6	3	1	1	0	2195	14	0	8.36498 	0	1.33227e-15
DL	0.958321	95	8	1	1	3	1	1	0	2195	14	0	8.36498	0	1.33227e-15
UL	0.958411	95	8	1	4	5	1	1	0	3657	14	0	8.36498 	0	2.22045e-15
DL	0.958607	95	8	2	1	5	1	1	0	3657	14	0	8.36498	0	2.22045e-15
UL	0.958696	95	8	2	6	5	1	1	0	3657	14	0	8.36498 	0	2.22045e-15
DL	0.958821	95	8	3	1	3	1	1	0	2195	14	0	8.36498	0	1.33227e-15
UL	0.958911	95	8	3	4	5	1	1	0	3657	14	0	8.36498 	0	2.22045e-15
DL	0.959107	95	9	0	1	5	1	1	0	3657	14	0	8.36498	0	2.22045e-15
UL	0.959143	95	9	0	6	2	1	1	0	1464	14	0	8.36498 	0	8.88178e-16
DL	0.959321	95	9	1	1	3	1	1	0	2195	14	0	8.36498	0	1.33227e-15
UL	0.959357	95	9	1	4	2	1	1	0	1464	14	0	8.36498 	0	8.88178e-16
DL	0.959607	95	9	2	1	5	1	1	0	3657	14	0	8.36498	0	2.22045e-15
